pop_label,network_code,N,seed,par_mean,peak_hour_mean,peak_hour_shift,mean_cost_norm,mean_price_advantage,total_flexibility,mean_adjustment,emd_vs_baseline
Progressive,250a,250,9,1.54034473605253,16.658333333333335,-2.0,8.389227303415272,-0.795049525637493,694.6722544387958,1.7876403573830255,1.9397555452327908
Progressive,250b,250,9,1.5459779730852312,16.616666666666667,-2.75,8.396756402468776,-0.8048272358021092,702.6425693752514,1.8039319000376461,2.0621772423272544
Progressive,250c,250,9,1.536154241679607,16.591666666666665,-2.75,8.377113069396604,-0.7837144582854927,694.907831995203,1.7994357643799759,1.7820489407215576
Tipping,250a,250,9,1.5853609440435734,17.191666666666666,-1.5,8.695457104532553,-1.066469604532554,390.14141343252834,1.0578197066633948,1.2673984745626208
Tipping,250b,250,9,1.5859436692499398,17.291666666666668,0.0,8.712601793793384,-1.0822156826822733,392.0799913671526,1.046801379867738,1.2188165986112147
Tipping,250c,250,9,1.5854902664512471,17.141666666666666,-1.5,8.68997277651942,-1.0645852765194204,390.12920263879045,1.0607284987910643,1.0955296927506133
Balanced,250a,250,9,1.5245862945021216,16.783333333333335,-2.0,8.428392429030165,-0.8332604845857206,671.5564251850449,1.7033380759669008,1.9361928012414271
Balanced,250b,250,9,1.5391047503131863,16.841666666666665,-1.0,8.423978860186557,-0.8299163601865575,662.0216562222969,1.7740636245042998,1.8841393061204632
Balanced,250c,250,9,1.5362299229679752,16.916666666666668,-1.0,8.419114087080805,-0.8203904759696943,664.1688062224854,1.7769129015759668,1.9944953597670108
Price-Maximalist,250a,250,9,1.5995524060862758,15.666666666666666,-4.0,8.007329880976055,-0.5132826587538336,1202.788577187271,2.711374932962382,3.7385704530349257
Price-Maximalist,250b,250,9,1.6076684314711491,15.683333333333334,-4.75,8.006992896181949,-0.5152206739597263,1208.5241764586533,2.715564991088637,3.481074941398167
Price-Maximalist,250c,250,9,1.6110983426500831,15.725,-3.75,8.031373831017177,-0.5320766087949551,1193.1687038624334,2.7048130640410872,3.368670319978444
Social-Maximalist,250a,250,9,1.542896809583912,17.058333333333334,-1.0,8.586807539358368,-0.9645950393583683,526.1010140334006,1.4793598867613094,1.9931477347595012
Social-Maximalist,250b,250,9,1.5539996574609851,16.991666666666667,-2.0,8.569033844187986,-0.9534852330768736,536.1444847426271,1.4461660288456797,1.8218146341237982
Social-Maximalist,250c,250,9,1.5363871328447558,16.916666666666668,-1.75,8.567635320110089,-0.951572820110087,527.8627576550236,1.4893091085424863,2.1234957227666698
Habitual,250a,250,10,1.5666474408392033,17.241666666666667,1.25,8.768508881304365,-1.0429658257488092,384.00418268274296,1.0160119621867676,0.9959394462062036
Habitual,250b,250,10,1.5605943402954268,17.125,-0.25,8.747535622992867,-1.024250900770643,382.08381594497774,1.0372377899798888,1.0376539282968806
Habitual,250c,250,10,1.5574772585802918,17.125,-0.25,8.753062846142123,-1.0281031239199023,385.3796433611696,1.0477399816956028,1.1489189960464914
Progressive,250a,250,10,1.5374552584156531,16.433333333333334,-3.0,8.430816717550767,-0.7660639397729906,709.0974565728777,1.8168828225496105,2.052979243518477
Progressive,250b,250,10,1.5234873629119963,16.516666666666666,-3.0,8.423192637483039,-0.7610301374830385,718.0683992060682,1.729049226753686,2.3510893755555333
Progressive,250c,250,10,1.5315329958923949,16.458333333333332,-2.25,8.441839985365469,-0.7731316520321355,731.349373188684,1.7632002156657538,1.9095215771737184
Tipping,250a,250,10,1.5628027247763847,17.208333333333332,-1.5,8.742753579001576,-1.0261466345571315,443.05545475880865,1.0861828325774943,1.44013104756494
Tipping,250b,250,10,1.5708955161751972,17.025,-1.75,8.743068334679517,-1.0221822235684048,442.2501317746533,1.079138235697677,1.3707855011983165
Tipping,250c,250,10,1.5631621310403028,17.125,-1.25,8.752309766495314,-1.0302042109397591,432.2882224290216,1.1060892812657162,1.2368618753682998
Balanced,250a,250,10,1.5472166712882738,16.575,-3.5,8.48237514727871,-0.8019237583898206,717.5369683253109,1.7218895926966016,2.084021537000879
Balanced,250b,250,10,1.5413391137851609,16.616666666666667,-1.75,8.480798318491852,-0.8077677629362955,723.8212558473648,1.7640010373834947,2.0795438576167053
Balanced,250c,250,10,1.5269677445064214,16.683333333333334,-2.25,8.479385690346604,-0.8084481903466025,724.8656468667908,1.755277745590285,1.9135031417352417
Price-Maximalist,250a,250,10,1.6014215075818738,15.808333333333334,-4.0,8.129759483280779,-0.5296150388363343,1279.3057749412555,2.637022895611458,3.1217561605833617
Price-Maximalist,250b,250,10,1.6008109757286,15.725,-4.0,8.114340688336222,-0.5152559661139994,1251.7661725942414,2.750900274776676,3.142343387972858
Price-Maximalist,250c,250,10,1.5799052493723513,15.65,-4.25,8.094536962217333,-0.49921057332844365,1377.0870445739654,2.990356611727754,3.538989913549846
Social-Maximalist,250a,250,10,1.5473875198020448,17.025,0.0,8.64511686437072,-0.9455126977040534,584.927150389858,1.4648824988191367,1.687701998922963
Social-Maximalist,250b,250,10,1.5454432470606247,16.908333333333335,-0.5,8.613751775374453,-0.9177726087077873,587.741433493844,1.4467783401057468,1.9530333812544356
Social-Maximalist,250c,250,10,1.55673436987297,16.983333333333334,0.25,8.643617478351933,-0.9415369227963793,583.5289353966959,1.4999488706368607,1.941353690406606
Habitual,500a,500,1,1.5523273995784097,17.133333333333333,-1.25,8.757052824877457,-1.0481014359885672,783.3572705542942,1.03726009950745,1.0794779014647427
Habitual,500b,500,1,1.5606012648851193,17.133333333333333,-0.25,8.762850374342845,-1.0523281521206227,789.7504679857387,1.0434832885123393,1.1062150643510067
Habitual,500c,500,1,1.5668085990728455,17.225,-0.5,8.763677220839524,-1.0524299986173018,790.0994225983247,1.0375610980645378,1.078427661112006
Progressive,500a,500,1,1.524948605200477,16.683333333333334,-0.75,8.45029119482468,-0.7874328614913474,1403.1925362019672,1.8303743718389296,1.8698360729594623
Progressive,500b,500,1,1.525850196588202,16.566666666666666,-3.25,8.455673805840233,-0.7926890836180095,1441.7808916007393,1.7583254551602823,1.969284228961865
Progressive,500c,500,1,1.5161323758276712,16.641666666666666,-1.5,8.456005501587736,-0.7909207793655153,1465.1149558183122,1.6993355041873852,1.7835071378996536
Tipping,500a,500,1,1.5583359311277414,17.141666666666666,-0.25,8.773495697489384,-1.064591530822718,841.4423411474094,1.041724809981391,1.1102314741860635
Tipping,500b,500,1,1.556744455995965,17.1,-1.25,8.770136611332914,-1.0611213335551375,841.6411636977502,1.037516308852469,1.191995979704497
Tipping,500c,500,1,1.5572809562240397,17.241666666666667,-0.75,8.767357845548426,-1.0574078455484273,847.9017257794469,1.0360288373934272,1.1711575422992548
Balanced,500a,500,1,1.5312654341383587,16.733333333333334,-2.75,8.516096901470679,-0.8461316236929028,1393.0840918077656,1.712844509297841,2.01827000184201
Balanced,500b,500,1,1.5271686887294365,16.8,-1.75,8.509744912246001,-0.8460796344682217,1388.158334743324,1.702977042917609,1.929012339266602
Balanced,500c,500,1,1.5237136725508005,16.85,-2.5,8.517038009251797,-0.8464880092517969,1388.3297827438464,1.6848699287882458,2.074724689971342
Price-Maximalist,500a,500,1,1.5742946774807034,15.675,-3.0,8.071770581682062,-0.5064622483487295,2466.80138957819,2.6441481875069486,2.97912044967503
Price-Maximalist,500b,500,1,1.5698769217802706,15.616666666666667,-3.5,8.079318335044967,-0.5087183350449674,2518.813105416243,2.647056447327883,2.9269320334760316
Price-Maximalist,500c,500,1,1.5706159566437041,15.608333333333333,-3.0,8.084310403178115,-0.5080854031781152,2455.9741488028853,2.740583035802419,3.0254963219963855
Social-Maximalist,500a,500,1,1.5459171757050123,17.1,-1.5,8.668468834564813,-0.9735049456759239,1145.793217499191,1.4445200318741784,1.7228283734878804
Social-Maximalist,500b,500,1,1.55246921104372,17.058333333333334,-1.0,8.669097635999425,-0.9707768026660919,1134.9897955613858,1.4319679563953462,1.5382684523267485
Social-Maximalist,500c,500,1,1.552331947365829,16.975,-1.0,8.677285179406123,-0.9816365682950117,1122.2386220025692,1.4722038316269972,1.8951804179770013
Habitual,500a,500,2,1.5515566751788896,17.116666666666667,-0.75,8.74868240730383,-1.0611490739704967,724.9520587114182,1.0097008281180462,1.1172757941134077
Habitual,500b,500,2,1.5484568610344271,17.208333333333332,-0.5,8.755523733002176,-1.0669959552243986,720.5635327038716,1.0110597677230984,1.095748451956028
Habitual,500c,500,2,1.5534524411386115,17.191666666666666,0.5,8.767514785098145,-1.076800896209258,720.5648563348385,1.0094274130463974,1.257379651731855
Progressive,500a,500,2,1.51904717076292,16.616666666666667,-1.0,8.431115840947381,-0.7946297298362691,1456.709723677874,1.742187379230683,2.0939424986744024
Progressive,500b,500,2,1.5247484214315068,16.741666666666667,-1.0,8.424262285423197,-0.7929345076454198,1429.8152829942633,1.814277410938743,2.2429570901162674
Progressive,500c,500,2,1.5215584290175541,16.791666666666668,-0.75,8.425066168212975,-0.7913397793240858,1434.522503785002,1.8126548960602598,2.2378778662276364
Tipping,500a,500,2,1.5405599526164893,17.108333333333334,-1.0,8.738568001339681,-1.0516707791174604,802.09119684746,1.0378332280220137,1.4297692597047282
Tipping,500b,500,2,1.5479309179654834,17.191666666666666,-0.5,8.746908658348577,-1.061483658348577,807.0871539319737,1.0453714992719174,1.3769117536485869
Tipping,500c,500,2,1.5459799133845957,17.183333333333334,0.5,8.747114883106546,-1.061066271995436,802.0074080371327,1.035893064952864,1.265187652359777
Balanced,500a,500,2,1.515742659652308,16.783333333333335,-1.75,8.458383389996486,-0.8163208899964872,1364.553712406478,1.801194851535788,2.036320989117087
Balanced,500b,500,2,1.5196951765402165,16.916666666666668,-1.0,8.455490443258098,-0.8202821099247657,1397.5985171475893,1.768367045290257,1.9959403341281385
Balanced,500c,500,2,1.5100965192643758,16.783333333333335,-1.0,8.454646204797944,-0.8182142603534985,1419.4295310045884,1.7002964796294877,1.9391001370746475
Price-Maximalist,500a,500,2,1.5889872886175158,15.741666666666667,-3.25,8.03988321466859,-0.5048971035574791,2485.9217507201297,2.65232084693912,3.108856514291304
Price-Maximalist,500b,500,2,1.595503583459031,15.641666666666667,-4.5,8.049869278930167,-0.5112401122635004,2431.2498608641067,2.7507597724257633,3.2097819707799027
Price-Maximalist,500c,500,2,1.591066113873734,15.583333333333334,-4.0,8.049087134248238,-0.5108274120260148,2428.853865112475,2.757051663459942,3.244440354728246
Social-Maximalist,500a,500,2,1.5612872392908606,16.983333333333334,-1.0,8.64621004564429,-0.9759100456442903,1128.2077646055939,1.5055020924746987,1.6686488624978366
Social-Maximalist,500b,500,2,1.5493067032054286,17.05,-1.0,8.644460310470805,-0.975461699359694,1118.1491489550035,1.4907894592770767,1.923782843293178
Social-Maximalist,500c,500,2,1.5537508716180048,17.091666666666665,-1.25,8.640668115312302,-0.971134781978969,1131.7528027331705,1.5121930032169952,1.898271459575017
Habitual,500a,500,3,1.54114120521781,17.158333333333335,-1.25,8.745332298231727,-1.04665452045395,758.5573717454004,1.0186304800553774,1.2847731125167774
Habitual,500b,500,3,1.5442787583818016,17.183333333333334,-1.0,8.738345451538558,-1.0413996182052263,760.230457601491,1.0119367622566788,1.1502104709092176
Habitual,500c,500,3,1.5346526274846644,17.158333333333335,-1.25,8.732963847178477,-1.036104124956253,760.9852168831196,1.017339611605453,1.295966245382226
Progressive,500a,500,3,1.5183485180924163,16.583333333333332,0.0,8.439566565084174,-0.7936068428619526,1464.726589222736,1.8229167698526116,2.1852815298598163
Progressive,500b,500,3,1.5217089746928172,16.483333333333334,-1.25,8.443890403270595,-0.800729292159484,1457.3182679694667,1.8196732647466296,2.0905380300151593
Progressive,500c,500,3,1.5104791085128824,16.583333333333332,-1.25,8.440379695452954,-0.7982880287862865,1457.2146988743104,1.8093549972741585,2.352508834139086
Tipping,500a,500,3,1.5366697386911488,17.091666666666665,-1.25,8.734393988827032,-1.0419759332714744,849.6623099947866,1.070811000058889,1.4261570527298695
Tipping,500b,500,3,1.5412391508860586,17.091666666666665,-1.25,8.73541430797602,-1.0396240301982407,853.8382745793315,1.0712618201616695,1.4234977675022502
Tipping,500c,500,3,1.546672812852473,17.175,-1.25,8.741045640487263,-1.0451650849317067,851.1289199451561,1.0742262850192927,1.5744944679180835
Balanced,500a,500,3,1.5221285773596764,16.683333333333334,-1.5,8.504171261267958,-0.8487643168235139,1379.480091272252,1.7101218096496495,2.1000955455387933
Balanced,500b,500,3,1.5106018176757305,16.725,-1.5,8.477642918775885,-0.8245915298869977,1359.3275631057868,1.7597624790962103,2.2365230686652997
Balanced,500c,500,3,1.5100001221322656,16.666666666666668,-3.5,8.495444167217714,-0.846023333884381,1379.8743393829136,1.7121870323591044,1.9580333007054993
Price-Maximalist,500a,500,3,1.5687094874948906,15.7,-3.5,8.06485681456982,-0.503417925680932,2415.6912694031803,2.7056038974442878,2.9781995745727694
Price-Maximalist,500b,500,3,1.5759241801480133,15.658333333333333,-4.0,8.068085190986228,-0.5127004687640052,2463.294022225907,2.6256392069389323,3.0750922068784305
Price-Maximalist,500c,500,3,1.5688358325573726,15.608333333333333,-3.5,8.066654175931147,-0.5050236203755921,2471.2723912811493,2.6229245588447574,3.1537145303445135
Social-Maximalist,500a,500,3,1.5411460188908122,16.983333333333334,-1.25,8.640464535072455,-0.9577450906280097,1140.1962524742269,1.5045049724084325,1.610749491825369
Social-Maximalist,500b,500,3,1.543396798676643,17.083333333333332,-0.75,8.640969043322762,-0.9585218211005401,1146.4744404063288,1.4922620941205655,1.8038356504155342
Social-Maximalist,500c,500,3,1.5391793272594958,17.058333333333334,-1.0,8.643491766825115,-0.9598376001584483,1131.522247517794,1.5284784816773058,1.6143761137361228
Habitual,500a,500,4,1.5433051095014123,17.325,-1.5,8.650208808216126,-1.0302976971050135,776.5810676172871,1.0483629008347635,1.167329742023266
Habitual,500b,500,4,1.54828280700599,17.183333333333334,-1.25,8.658231783290008,-1.0326387277344526,774.1925190779633,1.0529997715605002,1.0364141315715414
Habitual,500c,500,4,1.5509718623712085,17.333333333333332,-1.5,8.658274048745264,-1.034864326523044,776.5465056470282,1.0499358671920773,1.0567265506437553
Progressive,500a,500,4,1.5207789592959977,16.458333333333332,-2.5,8.339953929486008,-0.7669094850415642,1448.5002657418888,1.8478867274510271,2.14363816728215
Progressive,500b,500,4,1.516309172249455,16.466666666666665,-2.0,8.3399915926895,-0.7655582593561656,1444.9399282591448,1.831779946014323,2.085866267557164
Progressive,500c,500,4,1.5235928877873526,16.508333333333333,-1.25,8.342063788833888,-0.7709401777227778,1441.7806591524243,1.8352174375276942,2.064113071521702
Tipping,500a,500,4,1.5447231556287058,17.283333333333335,-1.0,8.654942534478144,-1.0300369789225872,846.5724001520904,1.089397369359464,1.0550817232138376
Tipping,500b,500,4,1.5448546961304759,17.25,-1.25,8.66441364868529,-1.0348955931297343,847.5939815035581,1.0944076070406776,1.183142938147163
Tipping,500c,500,4,1.5473554077646876,17.291666666666668,-0.75,8.653074175984665,-1.0248408426513316,844.0886093155209,1.08363020854403,1.0869791572230376
Balanced,500a,500,4,1.5172627335205007,16.65,-2.5,8.385160427566337,-0.8032326497885587,1401.5551744659308,1.7654645031470135,1.902515055047859
Balanced,500b,500,4,1.53171871565193,16.65,-2.25,8.404480381964174,-0.8223151041863979,1395.4430209735444,1.766675092079481,1.9836833140016297
Balanced,500c,500,4,1.5288850819905508,16.55,-2.5,8.409298630275163,-0.8260625191640509,1397.9087043425286,1.758086030566096,1.8866788063560525
Price-Maximalist,500a,500,4,1.5793834324317182,15.575,-4.25,7.991577610140359,-0.5038831656959158,2508.3477231621314,2.7117140952465286,3.103353178442932
Price-Maximalist,500b,500,4,1.5836181291802502,15.691666666666666,-3.75,7.992312510713659,-0.5073402884914381,2500.4074995581486,2.7111280855847255,3.066974711403832
Price-Maximalist,500c,500,4,1.586508546956866,15.658333333333333,-3.75,7.985585619288809,-0.4976106192888089,2471.027116797421,2.870237054073648,3.3340414470822477
Social-Maximalist,500a,500,4,1.54444969783844,17.066666666666666,-1.0,8.563695283595175,-0.954300839150731,1142.9787108734547,1.537764968364417,1.6887438056998072
Social-Maximalist,500b,500,4,1.531968324144066,16.916666666666668,-1.0,8.552208635158808,-0.941966968492141,1125.8265186970796,1.5713958404996262,1.7722334389200656
Social-Maximalist,500c,500,4,1.5289692152169239,17.008333333333333,-1.75,8.555580645707659,-0.9463695345965473,1130.371792836943,1.584304105870716,1.8076375178280348
Habitual,500a,500,5,1.5455301855947674,17.075,-1.0,8.758626518335321,-1.0461848516686534,736.9168894070863,1.0450792348643327,1.0978384992544796
Habitual,500b,500,5,1.5511786901174642,17.116666666666667,-0.75,8.76083129563528,-1.0464049067463883,735.9151422652734,1.0357279562567046,0.9274582824855477
Habitual,500c,500,5,1.5535245468760976,17.083333333333332,-1.0,8.759337057723046,-1.0479176132786008,733.7004650373324,1.0415559952329356,1.0346411600588652
Progressive,500a,500,5,1.5159366434064752,16.491666666666667,-2.5,8.428141505892587,-0.7650928947814756,1424.417438095293,1.7959276656623153,1.9634251989068143
Progressive,500b,500,5,1.521437392769829,16.425,-2.5,8.429979108895171,-0.7770485533396144,1430.2504857893562,1.833402453064183,2.046213768345268
Progressive,500c,500,5,1.519880037436187,16.416666666666668,-2.5,8.431245329822733,-0.7704800520449554,1426.206226468263,1.8300841245103439,1.9632620020037312
Tipping,500a,500,5,1.5559082203550538,16.958333333333332,-0.75,8.761490361553118,-1.049972305997563,813.9572607719467,1.0759634728749978,1.0581403640696183
Tipping,500b,500,5,1.5520326871669625,17.083333333333332,-0.5,8.76991912916934,-1.054985795836006,812.3214088908121,1.0711480539751588,0.9666423848463409
Tipping,500c,500,5,1.552102277316874,17.158333333333335,-1.0,8.772902648452108,-1.0586151484521067,814.5375476744143,1.0825393261564735,1.059021553252573
Balanced,500a,500,5,1.523497074539111,16.766666666666666,-1.5,8.487711642987914,-0.8151227540990255,1371.3877494686317,1.7317782504812378,1.710835078217067
Balanced,500b,500,5,1.5276672270950349,16.725,-1.5,8.475153939538847,-0.8115053284277367,1378.2385549923883,1.7533903280672785,1.7569216463111497
Balanced,500c,500,5,1.5204977436344191,16.816666666666666,-1.5,8.483521094463892,-0.8105460944638909,1378.1026646519945,1.7489541052241033,1.8534962743186898
Price-Maximalist,500a,500,5,1.5841205512323875,15.633333333333333,-3.75,8.05705672866832,-0.49004839533498656,2472.7004749519647,2.805672508033853,2.9903477470689044
Price-Maximalist,500b,500,5,1.5793737471053855,15.641666666666667,-4.0,8.056066400049222,-0.4913802889381104,2461.603703797887,2.8107714377303474,3.133713806345649
Price-Maximalist,500c,500,5,1.584669076574472,15.566666666666666,-4.0,8.042124185913076,-0.4820880748019642,2459.5617194524643,2.818554302178767,3.2240481722716168
Social-Maximalist,500a,500,5,1.5375096732508953,17.025,-1.25,8.660752148886072,-0.9583868711082932,1111.9825141863078,1.4240191164452098,1.5193903053683497
Social-Maximalist,500b,500,5,1.539757672254235,16.891666666666666,-1.25,8.657248355298444,-0.954653910854002,1105.5998596865522,1.4181113310217062,1.4662966237773838
Social-Maximalist,500c,500,5,1.5359135171615883,16.975,-1.25,8.651089655568844,-0.9500299333466217,1106.29503850377,1.4218997317511626,1.5481731857075443
Habitual,500a,500,6,1.541171304778523,17.183333333333334,-1.0,8.718891981087198,-1.038895078309419,736.0567459907044,1.0494630091666526,1.2554325998526124
Habitual,500b,500,6,1.548124511567117,17.333333333333332,0.0,8.723686220044348,-1.0436570533776814,738.0773856210274,1.0479941630570206,1.2071583118620755
Habitual,500c,500,6,1.5464083360995688,17.266666666666666,-1.25,8.726445544274009,-1.0476350692740088,737.7773004451832,1.0496455785991547,1.1869566575878328
Progressive,500a,500,6,1.5201556732112629,16.741666666666667,-1.0,8.421654700464812,-0.7949755337981455,1430.8552790188292,1.7997257315811968,1.9103264939022613
Progressive,500b,500,6,1.5231518533186623,16.666666666666668,-2.25,8.425900420010002,-0.799861531121113,1433.1294786209303,1.7920350770449511,1.864809392406459
Progressive,500c,500,6,1.5212560129525665,16.7,-2.0,8.426023661237554,-0.7969222723486652,1423.8196522339463,1.7752259335261393,1.846864658118168
Tipping,500a,500,6,1.5532843254391528,17.241666666666667,-1.0,8.730755942410918,-1.0504823312998066,828.2760758217245,1.0724050938562355,1.0929990169373571
Tipping,500b,500,6,1.544098362824877,17.175,-0.25,8.729829426806385,-1.0476988712508295,825.4806492243619,1.0596044333118622,1.1268749408292902
Tipping,500c,500,6,1.552569775912003,17.308333333333334,-1.0,8.724393851499928,-1.0433160737221483,829.687442591078,1.0712657912690697,1.1569074411132965
Balanced,500a,500,6,1.5341995398084822,16.741666666666667,-3.0,8.484267704554574,-0.8490107601101288,1393.9425110159607,1.749191746920922,1.917864342205934
Balanced,500b,500,6,1.5303582800386368,16.8,-2.25,8.481082507877398,-0.8407200078773979,1384.775653881571,1.6936221208133921,1.8824156382235215
Balanced,500c,500,6,1.5332088331399867,16.733333333333334,-2.25,8.484987058301849,-0.8493648360796267,1372.7503967188463,1.6859782767885776,1.8775510085287772
Price-Maximalist,500a,500,6,1.5867693659724742,15.7,-3.75,8.054027846041944,-0.5106097904863888,2469.72566356092,2.6129056376595257,3.0462902116765553
Price-Maximalist,500b,500,6,1.586612592021027,15.658333333333333,-4.0,8.05031383945643,-0.5065832839008748,2465.1282583593434,2.6129810179249837,2.9737935800768143
Price-Maximalist,500c,500,6,1.5795017275809753,15.608333333333333,-4.0,8.04833245718823,-0.5040144016326742,2477.9201134853606,2.633492396778411,3.042684212104324
Social-Maximalist,500a,500,6,1.5500715667744511,17.033333333333335,-1.0,8.662682771338018,-0.9932323963380191,1131.181432400567,1.4114001172467878,1.46737642659709
Social-Maximalist,500b,500,6,1.5473070260027315,16.875,-1.0,8.66344659353012,-0.9891438157523418,1135.6196586329459,1.4174489667790597,1.5569799930595294
Social-Maximalist,500c,500,6,1.5412391096090137,16.991666666666667,-0.75,8.663108901232388,-0.9898630678990545,1140.3705074673023,1.4297583134489273,1.642247068235958
Habitual,500a,500,7,1.549162137260472,17.116666666666667,-0.75,8.73269085242569,-1.045431130203468,746.0439778620762,1.017667843401861,1.189257611842274
Habitual,500b,500,7,1.5495823765652679,17.066666666666666,-0.75,8.71844465329164,-1.0361807644027485,744.2590222970382,1.0139347484759662,1.0114640213100468
Habitual,500c,500,7,1.545914096839741,17.15,-0.5,8.722747617175587,-1.039572617175587,746.1415486939766,1.0145786633409006,1.1197238888557461
Progressive,500a,500,7,1.5160871440220542,16.458333333333332,-3.5,8.426391244234532,-0.7897329109011987,1448.0003470026056,1.8445553147773524,2.031252286011301
Progressive,500b,500,7,1.5276202554673195,16.55,-2.5,8.425100174447858,-0.787875174447859,1435.659820088095,1.8025789085449913,1.9562105385099633
Progressive,500c,500,7,1.5225962615987074,16.616666666666667,-3.25,8.419251175081062,-0.7836761750810602,1446.5669617392373,1.8261760090436154,1.9404701747603443
Tipping,500a,500,7,1.5571198191004234,16.983333333333334,-1.25,8.724809143026057,-1.0417855319149465,820.792937997188,1.0491245865350207,1.0683577249613214
Tipping,500b,500,7,1.5472736497060278,17.1,-1.25,8.724161442750841,-1.0414919983063975,817.7016159716677,1.0441421139332505,1.1734186983174704
Tipping,500c,500,7,1.5502740718787882,17.058333333333334,-1.0,8.72337398923381,-1.043119822567145,815.6925925323936,1.0447474331541111,1.149188113663474
Balanced,500a,500,7,1.517647693405609,16.7,-2.75,8.454112936620914,-0.8137698810653592,1406.9476913552685,1.7551099754392765,1.8499499642385582
Balanced,500b,500,7,1.5133896461472778,16.725,-2.0,8.468209598784346,-0.8267470987843469,1418.0977294478762,1.702462729171099,1.814454363537608
Balanced,500c,500,7,1.523331988094124,16.591666666666665,-1.25,8.465523285648414,-0.8287260634261929,1423.3370133686947,1.735811435889946,1.9262182931035623
Price-Maximalist,500a,500,7,1.5700743169002487,15.583333333333334,-4.0,8.036016294026343,-0.48726212735967755,2407.463479019223,2.7135915806334987,2.935036914943094
Price-Maximalist,500b,500,7,1.5788529186497062,15.65,-3.0,8.03995893742464,-0.48995754853575113,2408.0982038271404,2.7302598396056075,3.066413245025236
Price-Maximalist,500c,500,7,1.5807687630852432,15.616666666666667,-3.0,8.034291685568453,-0.48446668556845224,2436.5369945800103,2.7659696411039123,3.066776690693207
Social-Maximalist,500a,500,7,1.5536160391026852,16.941666666666666,-1.25,8.641292553085831,-0.9692606086413849,1141.7624868153152,1.4657281845008807,1.6885808147514183
Social-Maximalist,500b,500,7,1.5561301137831303,17.008333333333333,-1.5,8.640538382103394,-0.9663842154367284,1149.3880964893465,1.4623592720962593,1.437165596211644
Social-Maximalist,500c,500,7,1.552311243057677,16.95,-1.25,8.632027817888533,-0.960801428999644,1153.6666978372962,1.4760986799532394,1.652563580223774
Habitual,500a,500,8,1.5627608070385934,17.066666666666666,-1.5,8.73586411452296,-1.0587766145229582,793.0898043644981,1.0692034553760736,1.217185649378219
Habitual,500b,500,8,1.5656030422063008,17.241666666666667,-1.5,8.73395574215743,-1.0560446310463212,797.2668373418072,1.0715226995704996,1.1355832661723786
Habitual,500c,500,8,1.560729486972769,17.2,-0.75,8.729276042317029,-1.051201042317031,799.2938379025193,1.07018891447265,1.1413433030821194
Progressive,500a,500,8,1.5228423906246176,16.45,-2.5,8.425976746694134,-0.8012086911385771,1487.1554410283634,1.7815922550526815,2.0150220995189705
Progressive,500b,500,8,1.5268129781854065,16.55,-1.0,8.415709682521989,-0.7890944047442108,1505.656640986483,1.79156636680548,2.041083029436991
Progressive,500c,500,8,1.528894119908384,16.591666666666665,-1.0,8.42385316233246,-0.7958809401102381,1497.5460839849109,1.7769655966371642,2.1372579048777975
Tipping,500a,500,8,1.5598212436595096,17.125,-1.0,8.72714592764999,-1.0502973165388816,848.6699746995545,1.1040131099351398,1.3360366432505177
Tipping,500b,500,8,1.5554204342735636,17.15,0.0,8.726812065761287,-1.0475092879835084,852.7644973463487,1.10006181128882,1.3383801116236265
Tipping,500c,500,8,1.5594351841885228,17.058333333333334,-1.0,8.728779118365392,-1.0497818961431706,849.0974728639194,1.0980321219809694,1.436258013664713
Balanced,500a,500,8,1.5351275540440692,16.683333333333334,-1.0,8.482339371369203,-0.8510463158136494,1467.9453441596763,1.752293466567283,1.926673084340576
Balanced,500b,500,8,1.5291435740023416,16.558333333333334,-2.5,8.464631038980658,-0.835490761202881,1425.956506436166,1.792933438924432,2.0897517918733763
Balanced,500c,500,8,1.527745029022451,16.75,-1.0,8.47507485856546,-0.8435956918987937,1445.7932764876357,1.7113671379290798,2.0377733813856564
Price-Maximalist,500a,500,8,1.5981743617338526,15.625,-4.25,8.048260165112788,-0.5182393317794564,2430.188815655325,2.774245422306667,3.3812075172559855
Price-Maximalist,500b,500,8,1.584308092388876,15.725,-3.25,8.040040990244673,-0.5104465458002282,2524.108628000725,2.7303249692562224,3.2351302941167024
Price-Maximalist,500c,500,8,1.592902695895377,15.683333333333334,-4.5,8.04406774511031,-0.5152427451103088,2486.8606922516124,2.6712549501445517,3.3805727511094963
Social-Maximalist,500a,500,8,1.5670942432262478,16.991666666666667,-1.25,8.671917631391416,-1.0077120758358626,1152.5976155260066,1.5136361811497605,1.5369869225140154
Social-Maximalist,500b,500,8,1.5553029872200292,16.925,-1.0,8.647947218176487,-0.9836263848431545,1159.0269099047869,1.5164147034569617,1.6493321062715913
Social-Maximalist,500c,500,8,1.5651716924465962,17.008333333333333,-1.25,8.655146291763849,-0.9925115695416259,1154.39835570719,1.520212026778737,1.5833574524854126
Habitual,500a,500,9,1.5517835467698058,17.216666666666665,-1.25,8.70713538620766,-1.0431284417632152,760.5433632309756,1.0697258336760838,1.2998096911465449
Habitual,500b,500,9,1.542456230557857,17.191666666666666,-1.5,8.69637255704145,-1.0330364459303352,760.3821414645404,1.0700609857689227,1.3674565784374888
