pop_label,network_code,N,seed,dominant_group,flex_mean,cost_norm_mean,adjustment_mean,price_contrib_mean,social_contrib_mean,price_contrib_pct,social_contrib_pct,savings_per_flex_mean
Tipping,500b,500,1,Habit-driven,1.2439964978452065,8.810031875242014,0.899674661928932,0.9351118907131993,0.30888460713200705,75.16997775580214,24.830022244197856,-7.473181174373049
Tipping,500b,500,1,Price-responsive,6.2078331651548355,8.053737607304218,3.1390942105134996,4.830656718209406,1.3771764469454295,77.81550485802914,22.184495141970846,-0.021944145718793977
Tipping,500b,500,1,Social-influenced,2.0083724825844564,8.801709673193173,1.0031573399061673,0.9790580124483027,1.0293144701361536,48.748826272923765,51.251173727076235,-5057.105148868775
Balanced,500b,500,1,Habit-driven,1.3793049192481814,8.693895549649639,1.0476034116297201,0.952415821457388,0.4268890977907935,69.05041866859446,30.949581331405547,-7.763820765681666
Balanced,500b,500,1,Price-responsive,5.957977863273265,7.9869337849399695,3.2226540947610607,5.310952965758246,0.6470248975150168,89.14019299226555,10.859807007734446,-0.03255541151853527
Balanced,500b,500,1,Social-influenced,2.3886789761769696,8.664254764744749,1.4940472536499354,0.9062763393248152,1.4824026368521546,37.940482934851765,62.05951706514823,-3964.7410837956104
Habitual,500b,500,2,Habit-driven,1.1876951315416462,8.793629599312538,0.8837551901145465,0.902966820463412,0.28472831107823404,76.02681837142394,23.97318162857605,-21.732525651463067
Habitual,500b,500,2,Price-responsive,5.39797002183482,8.021921211458716,3.3094852259097616,4.539707441177887,0.8582625806569334,84.10027145046645,15.89972854953355,-0.03324426175543573
Habitual,500b,500,2,Social-influenced,2.046058918570418,8.803220660959115,1.0041167064903689,0.9723933861289001,1.0736655324415176,47.52518988105737,52.47481011894263,-1.1376884806637022
Progressive,500b,500,2,Habit-driven,1.4243574370601844,8.649593066256934,1.0975353785442248,0.9472004464061816,0.4771569906540026,66.50019312295409,33.49980687704592,-10.15879687861481
Progressive,500b,500,2,Price-responsive,5.8742255640868795,7.904870593813905,3.3143825309111774,5.3287391650131,0.5454863990737799,90.71390103899469,9.286098961005308,-0.01990166943870162
Progressive,500b,500,2,Social-influenced,2.4274843452635126,8.630452675248652,1.6144142453885488,0.7961487736467514,1.6313355716167615,32.7972773624757,67.20272263752432,-170.97636272007654
Tipping,500b,500,2,Habit-driven,1.218639468766283,8.790346279707453,0.8966821453606976,0.9089448210371586,0.30969464772912414,74.58685233273705,25.413147667262947,-10.946659103883476
Tipping,500b,500,2,Price-responsive,5.664956702273674,7.938691657534537,3.2819403145723087,4.650925869500581,1.0140308327730938,82.09993675033553,17.90006324966446,0.007531806856191965
Tipping,500b,500,2,Social-influenced,1.911515378455464,8.786926718706528,1.014387927163254,0.8931651047724487,1.018350273683015,46.72549929962588,53.27450070037412,-306.95309916589986
Balanced,500b,500,2,Habit-driven,1.4339688276309144,8.662536787524504,1.1107717085226225,0.9625130672469545,0.47145576038396,67.12231456503413,32.87768543496586,-11.070538261440495
Balanced,500b,500,2,Price-responsive,5.837278715367234,7.903815847807994,3.246629280933223,5.284161709565735,0.5531170058014996,90.52440301770476,9.475596982295231,-0.012135423497883888
Balanced,500b,500,2,Social-influenced,2.4755717665516492,8.593072350175392,1.60529548318256,0.9955854159667801,1.4799863505848703,40.216382712813925,59.78361728718609,-32.818344615474714
Habitual,500b,500,3,Habit-driven,1.2690987825707067,8.778880592258712,0.8891306772460924,0.9486988901628745,0.3203998924078323,74.75374676833074,25.246253231669257,-236.6897052760154
Habitual,500b,500,3,Price-responsive,5.6359327155597665,7.961805530358716,3.29201464718237,4.661123833341443,0.9748088822183236,82.70368133517533,17.296318664824668,0.006311550588421016
Habitual,500b,500,3,Social-influenced,1.9295075022271555,8.78525283975567,0.9423684075215445,0.8874219254506112,1.0420855767765442,45.99214693004793,54.00785306995206,-1.3329320096292205
Progressive,500b,500,3,Habit-driven,1.4750305497679403,8.676517392505064,1.133934839007377,0.9848757653414026,0.4901547844265377,66.76985541054377,33.23014458945623,-6.844946724343774
Progressive,500b,500,3,Price-responsive,5.8598030405552235,7.9386719947805995,3.253451073857535,5.277468521552821,0.5823345190024029,90.06221685315849,9.9377831468415,-0.028100290008788123
Progressive,500b,500,3,Social-influenced,2.716772939116019,8.563783693333773,1.6327703918494287,1.0576874963324467,1.6590854427835726,38.93175911405375,61.06824088594626,-1.3192466209045408
